NdUnfilled_max_value,phi_composition_average,SpaceGroupNumber_composition_average,phi_max_value,NpValence_composition_average,SecondIonizationEnergy_min_value,ThermalExpansionCoefficient_difference,ElasticModulus_composition_average,IsAlkali_arithmetic_average,Electronegativity_composition_average,Group_composition_average,Column_composition_average,ElasticModulus_min_value,ThirdIonizationEnergy_min_value,NUnfilled_arithmetic_average,NdUnfilled_composition_average,SecondIonizationEnergy_difference,HeatFusion_difference,NValance_min_value,BoilingT_difference,IonicRadii_min_value,n_ws^third_composition_average,MendeleevNumber_min_value,SecondIonizationEnergy_arithmetic_average,SecondIonizationEnergy_composition_average
8.0,2.9419999999999997,128.8,6.86,2.4000000000000004,13.58,1792.7,42.8,0.0,2.72,11.400000000000002,11.400000000000002,104.0,25.04,4.2,2.8,21.537,29.78,4.0,4939.79,0.61,0.9620000000000001,43.0,25.5176,25.5176
0.0,3.072,89.6,6.86,3.0000000000000004,16.53,769.0,15.6,0.0,2.756,15.0,15.0,11.0,25.3,3.25,0.0,18.587,19.57,5.0,2399.79,0.62,0.8440000000000001,74.0,25.4395,27.375
7.0,3.272,135.0,6.86,2.4000000000000004,19.63,1793.7,62.0,0.0,2.8319999999999994,12.6,12.6,127.0,32.93,2.6,1.4,15.486999999999998,36.35,5.0,5653.79,0.64,0.99,48.0,23.8636,23.8636
8.0,1.5300000000000002,91.0,4.2,2.6,13.13,774.3,32.9,0.0,2.6519999999999997,13.0,13.0,70.5,22.99,5.0,1.6,21.986999999999995,20.78,3.0,4591.9,0.54,0.5599999999999999,44.0,22.35833333333333,27.4618
9.0,1.6,92.4,4.8,2.6,12.24,1795.5,93.08,0.0,2.888,11.6,11.6,64.4,20.52,4.5,3.0,22.876999999999995,52.09,3.0,5743.12,0.6,0.604,12.0,20.58175,23.4888
3.0,3.022,128.8,6.86,2.4000000000000004,16.76,1793.6,88.0,0.2,2.728,11.4,11.4,10.0,28.47,2.2,0.6,59.878,38.37000000000001,1.0,4345.79,0.62,0.892,1.0,38.6172,38.6172
8.0,1.6760000000000002,92.4,4.93,2.6,13.13,1794.3,61.0,0.0,2.804,12.2,12.2,94.0,22.99,3.75,2.4000000000000004,21.986999999999995,20.78,4.0,4597.12,0.55,0.6359999999999999,44.0,24.84925,26.902800000000006
8.0,2.912,121.8,6.86,2.4000000000000004,14.925,1794.1,46.8,0.0,2.6820000000000004,12.8,12.8,95.0,23.32,2.8,1.6,20.192,26.98,5.0,4798.79,0.74,0.8839999999999999,45.0,26.5154,26.5154
5.0,1.86,110.4,4.65,2.4000000000000004,16.461,775.2,132.60000000000002,0.0,2.756,12.0,12.0,19.0,27.16,3.333333333333333,2.0,18.656,37.26,6.0,4821.9,0.29,0.708,50.0,24.96933333333333,25.2972
0.0,5.8260000000000005,206.4,6.86,2.0,18.828,221.1,30.1,0.0,2.532,13.8,13.8,70.5,28.447,3.0,0.0,10.773,10.945,3.0,2714.79,0.54,1.54,65.0,23.30633333333333,25.8242
1.0,4.9639999999999995,170.0,6.86,2.0,18.563,771.2,60.4,0.0,2.8,13.2,13.2,127.0,32.93,1.75,0.2,16.554000000000002,21.955,5.0,4020.79,0.63,1.35,62.0,25.72775,26.502399999999994
4.0,1.496,98.0,4.93,2.4,11.870999999999999,768.2,46.40000000000001,0.0,2.63,11.6,11.6,21.0,30.651,2.0,0.8,23.245999999999995,13.59,2.0,3043.9,0.55,0.536,7.0,21.056,26.6804
5.0,1.93,95.6,5.2,2.4,15.64,766.6,81.2,0.0,2.756,13.0,13.0,198.0,33.667,3.0,1.4,19.477,17.26,6.0,3095.9,0.67,0.6719999999999999,52.0,22.975,27.8318
5.0,1.77,109.6,4.65,2.6,16.461,775.2,82.3,0.0,2.6460000000000004,13.4,13.4,19.0,27.16,3.75,1.0,18.656,37.26,3.0,4821.9,0.29,0.6319999999999999,50.0,23.434,25.7706
8.0,3.202,128.0,6.86,2.4000000000000004,14.925,1794.1,134.4,0.0,2.792,12.2,12.2,139.0,23.32,3.4,2.2,20.192,40.9,5.0,4798.79,0.63,0.986,45.0,22.9226,22.9226
5.0,3.082,125.79999999999998,6.86,2.2,15.64,758.3,58.6,0.0,2.624,13.2,13.2,95.0,33.667,2.5,1.0,19.477,12.69,5.0,2256.79,0.67,0.916,52.0,24.5805,26.6878
8.0,1.75,79.8,5.3,2.8,13.13,1795.3,107.0,0.0,2.846,13.2,13.2,94.0,22.99,4.0,1.6,21.986999999999995,49.98,3.0,4597.12,0.23,0.6319999999999999,44.0,27.092749999999995,28.6976
4.0,1.91,74.2,5.4,2.8,14.632,774.9,120.0,0.0,2.8960000000000004,14.0,14.0,50.0,30.502,3.333333333333333,0.8,20.485,57.63,6.0,5194.9,0.63,0.618,57.0,16.583,23.9966
0.0,1.4500000000000002,98.6,5.15,2.6,20.521,1785.8,16.06,0.25,2.844,12.2,12.2,2.0,40.0,1.25,0.0,14.595999999999995,12.33,1.0,3044.12,0.85,0.434,4.0,29.471999999999998,30.601
0.0,4.354,136.0,6.86,2.6,14.632,758.0,12.8,0.0,2.652,14.6,14.6,14.0,28.03,3.5,0.0,20.485,6.9300000000000015,5.0,2797.79,0.71,1.1420000000000001,75.0,24.55475,25.564
0.0,1.66,49.4,4.15,3.4,14.632,766.6,20.6,0.0,2.688,15.400000000000002,15.400000000000002,19.0,25.559,2.75,0.0,20.485,10.886,6.0,2784.9,0.29,0.48,80.0,22.4415,24.9766
9.0,4.104,157.6,6.86,2.0,12.24,774.1,40.68,0.0,2.4079999999999995,10.6,10.6,64.4,20.52,5.5,3.4000000000000004,22.876999999999995,26.98,3.0,4798.79,0.83,1.192,12.0,22.97075,24.2968
6.0,1.69,86.8,4.4,3.2,14.32,1792.7,34.2,0.0,2.9019999999999997,13.8,13.8,67.0,25.04,3.25,1.2,20.797,29.78,5.0,4932.12,0.64,0.58,47.0,25.23425,27.210800000000006
8.0,2.596,128.8,6.86,2.4000000000000004,10.004,1791.4,24.6,0.0,2.5779999999999994,10.8,10.8,13.0,27.491,2.8000000000000003,1.6,25.113000000000003,13.93,2.0,3482.79,0.61,0.7959999999999999,9.0,24.6544,24.6544
8.0,1.51,85.39999999999998,4.1,2.6,13.13,1794.3,37.8,0.0,2.7680000000000002,13.000000000000002,13.000000000000002,94.0,22.99,2.75,1.6,21.986999999999995,20.78,4.0,4597.12,0.74,0.546,44.0,25.29525,27.2596
8.0,3.1319999999999997,121.2,6.86,2.2,14.925,774.1,120.0,0.0,2.624,11.6,11.6,139.0,23.32,4.5,2.6,20.192,33.86,5.0,5791.79,0.53,0.99,45.0,19.91075,22.952
2.0,3.302,134.20000000000002,6.86,2.4000000000000004,18.168,1786.6,66.4,0.0,2.8539999999999996,13.8,13.8,124.0,35.17,1.7999999999999998,0.4,16.948999999999998,17.26,5.0,3122.79,0.69,0.974,61.0,27.6296,27.6296
2.0,4.593999999999999,163.79999999999995,6.86,2.0,16.908,766.6,54.0,0.0,2.624,13.6,13.6,62.0,35.17,1.75,0.4,18.209,17.26,5.0,3108.79,0.69,1.258,61.0,24.9485,25.879
3.0,3.272,128.0,6.86,2.8000000000000003,15.027999999999999,1793.6,90.0,0.0,2.998,14.000000000000002,14.000000000000002,20.0,28.47,2.8,0.6,20.089000000000002,38.37000000000001,5.0,4345.79,0.62,0.926,56.0,26.2952,26.2952
8.0,1.73,91.0,5.2,2.4,13.13,774.3,60.40000000000001,0.0,2.7119999999999997,12.4,12.4,94.0,22.99,4.0,2.0,21.986999999999995,20.78,4.0,4591.9,0.69,0.6319999999999999,44.0,22.138333333333332,27.3298
0.0,2.862,128.0,6.86,2.4000000000000004,11.03,1788.7,63.2,0.0,2.596,10.4,10.4,15.0,43.6,1.2000000000000002,0.0,24.087,7.675,2.0,2665.79,0.45,0.8319999999999999,8.0,25.785799999999995,25.785799999999995
8.0,1.48,84.8,3.8,2.4,13.58,774.1,49.8,0.0,2.632,11.2,11.2,110.0,23.32,6.0,3.2,21.537,26.98,4.0,4785.9,0.61,0.594,43.0,21.20733333333333,26.7712
0.0,2.8920000000000003,110.6,6.86,2.6,14.632,758.0,18.88,0.0,2.638,12.6,12.6,44.4,30.502,2.25,0.0,20.485,8.26,2.0,2797.79,0.71,0.8119999999999999,68.0,23.59625,25.9004
0.0,1.44,85.4,4.8,3.0,11.03,764.6,10.8,0.0,2.69,13.0,13.0,15.0,28.351,1.6666666666666663,0.0,24.087,24.22,2.0,1564.9,0.58,0.456,8.0,21.59333333333333,27.0028
9.0,4.404000000000001,157.6,6.86,2.0,12.8,770.0,76.2,0.0,2.49,10.2,10.2,80.0,24.76,3.5,1.8,22.317,13.88,2.0,3025.79,0.45,1.2479999999999998,11.0,23.93225,25.065999999999995
9.0,1.45,96.4,4.05,2.4000000000000004,12.24,768.7,29.08,0.0,2.474,12.6,12.6,19.0,20.52,3.25,1.8,22.876999999999995,11.17,3.0,3527.9,0.29,0.49,12.0,21.89875,24.5424
2.0,6.0360000000000005,206.4,6.86,2.0,18.08,231.8,80.1,0.0,2.6020000000000003,13.4,13.4,70.5,28.447,3.666666666666667,0.4,11.520999999999999,26.235,3.0,3890.79,0.54,1.6199999999999997,59.0,22.16966666666667,25.1422
0.0,5.476000000000001,207.2,6.86,2.2,15.934000000000001,234.3,23.48,0.3333333333333333,2.39,12.0,12.0,2.4,34.22,2.6666666666666665,0.0,15.690999999999999,36.585,1.0,3015.79,0.53,1.3940000000000001,3.0,25.72,27.2724
8.0,3.1719999999999997,121.2,6.86,2.2,14.925,774.1,113.8,0.0,2.684,11.8,11.8,139.0,23.32,4.25,2.2,20.192,38.37000000000001,5.0,4798.79,0.62,0.986,45.0,24.10075,26.304000000000002
0.0,2.676,123.2,6.86,2.4000000000000004,10.004,1779.4,7.0,0.0,2.67,12.4,12.4,13.0,34.202,1.2000000000000002,0.0,25.113000000000003,6.9,2.0,2065.79,1.02,0.74,9.0,25.6902,25.6902
6.0,4.54,171.6,6.86,2.0,14.32,772.7,63.0,0.0,2.59,11.8,11.8,104.0,25.04,4.0,2.0,20.797,29.78,5.0,4939.79,0.55,1.3419999999999996,47.0,23.8045,24.9638
0.0,3.032,135.0,6.86,2.4000000000000004,19.63,1788.2,27.4,0.2,2.728,11.8,11.8,10.0,32.93,1.4,0.0,57.00800000000001,16.52,1.0,3158.79,0.64,0.86,1.0,39.1912,39.1912
5.0,3.492,121.8,6.86,2.4000000000000004,29.601,1794.9,202.2,0.0,2.9119999999999995,12.6,12.6,461.0,47.448,3.0,1.8,5.515999999999997,57.63,5.0,5791.79,0.53,1.0699999999999998,54.0,19.9376,19.9376
7.0,3.092,134.39999999999998,6.86,2.2,14.65,771.6,41.8,0.0,2.696,12.6,12.6,80.0,29.31,3.25,1.4,20.467,21.28,5.0,3602.79,0.54,0.93,46.0,25.2145,27.195
8.0,1.5300000000000002,90.8,4.2,2.4000000000000004,13.13,774.3,27.0,0.0,2.5580000000000003,12.8,12.8,19.0,22.99,3.0,1.6,21.986999999999995,20.78,4.0,4591.9,0.29,0.53,44.0,22.584,25.0906
9.0,2.822,128.8,6.86,2.4000000000000004,12.24,1792.7,33.68,0.0,2.656,11.2,11.2,64.4,20.52,4.4,3.0,22.876999999999995,29.78,3.0,4939.79,0.64,0.8999999999999999,12.0,25.2496,25.2496
7.0,1.3,99.4,4.25,2.6,14.65,1791.6,26.28,0.25,2.662,11.0,11.0,2.4,29.31,2.75,1.4,20.467,21.28,1.0,3595.12,0.54,0.458,3.0,29.0905,30.2958
0.0,4.513999999999999,153.6,6.86,2.8,14.632,777.4,42.4,0.0,2.676,14.8,14.8,50.0,30.502,3.25,0.0,20.485,49.99,4.0,3095.79,0.26,1.208,78.0,23.92375,25.0592
0.0,2.6519999999999997,118.2,6.86,2.8000000000000003,14.632,1778.0,10.48,0.2,2.648,12.6,12.6,2.4,30.502,2.2,0.0,20.485,6.9300000000000015,1.0,2797.79,0.71,0.708,3.0,29.189,29.189
3.0,6.226000000000001,200.2,6.86,1.8,17.06,228.2,67.0,0.0,2.64,12.8,12.8,127.0,32.93,2.0,0.6,12.540999999999999,16.384999999999998,5.0,3158.79,0.64,1.6740000000000002,58.0,22.097,25.0986
3.0,6.166000000000001,206.8,6.86,2.2,16.345,237.4,139.0,0.0,2.6439999999999997,13.6,13.6,162.0,33.492,3.333333333333333,0.6,13.255999999999998,49.855,4.0,4623.79,0.26,1.656,60.0,15.315333333333333,21.0296
3.0,2.932,128.0,6.86,2.4000000000000004,11.03,1793.6,89.0,0.0,2.7219999999999995,11.6,11.6,15.0,28.47,2.0,0.6,24.087,38.37000000000001,2.0,4345.79,0.62,0.8639999999999999,8.0,25.4956,25.4956
0.0,1.034,98.8,2.85,2.4,10.004,759.4,4.6,0.3333333333333333,2.438,10.2,10.2,10.0,54.934,1.0,0.0,66.634,6.9,1.0,2052.9,0.76,0.358,1.0,40.586333333333336,38.3986
7.0,1.62,110.4,4.05,2.4000000000000004,23.33,773.7,77.0,0.0,2.492,11.6,11.6,19.0,34.83,3.666666666666667,2.8,11.787,36.35,6.0,5640.9,0.29,0.6519999999999999,48.0,19.482333333333333,18.7128
9.0,3.102,127.4,6.86,2.2,12.8,771.8,82.0,0.0,2.712,11.8,11.8,80.0,24.76,4.25,2.2,22.317,26.37,3.0,3890.79,0.67,0.936,11.0,23.8995,26.143
0.0,3.022,116.2,6.86,2.4000000000000004,16.908,1769.2,16.8,0.0,2.83,14.4,14.4,22.0,34.202,1.2000000000000002,0.0,18.209,5.99,5.0,962.79,0.95,0.826,70.0,27.070999999999998,27.070999999999998
0.0,5.466000000000001,201.0,6.86,2.0,20.428,210.1,4.4,0.3333333333333333,2.3440000000000003,11.8,11.8,10.0,29.829,3.0,0.0,56.21000000000001,3.787,1.0,1668.79,0.76,1.41,1.0,42.222333333333346,37.1738
8.0,1.14,103.4,3.6,2.4000000000000004,14.925,774.1,32.0,0.25,2.316,10.6,10.6,2.0,23.32,3.25,1.6,20.192,26.98,1.0,4785.9,0.29,0.41,4.0,25.163,27.1538
0.0,5.856000000000001,188.40000000000003,6.86,2.6,18.633,224.6,10.2,0.0,2.5839999999999996,14.6,14.6,12.0,28.351,3.666666666666667,0.0,10.968,24.085,5.0,1668.79,0.58,1.5019999999999998,76.0,22.88733333333333,25.5728
4.0,1.496,98.6,4.93,2.6,11.870999999999999,1788.2,46.40000000000001,0.0,2.738,11.8,11.8,21.0,30.651,1.75,0.8,23.245999999999995,13.59,2.0,3049.12,0.55,0.536,7.0,24.5345,26.651
9.0,0.634,76.4,3.17,3.2,11.059000000000001,774.8,18.0,0.0,2.7039999999999997,13.4,13.4,40.0,19.174,4.333333333333333,1.8,24.058000000000003,17.16,3.0,3646.9,0.97,0.23600000000000002,13.0,21.592,27.002
0.0,2.6319999999999997,127.4,6.86,2.4000000000000004,11.03,757.5,5.4,0.0,2.498,12.4,12.4,12.0,29.829,2.5,0.0,24.087,7.21,2.0,1668.79,1.26,0.722,8.0,24.044,26.2586
0.0,4.343999999999999,170.0,6.86,2.0,11.870999999999999,768.2,29.6,0.0,2.544,11.6,11.6,21.0,32.93,1.25,0.0,23.245999999999995,16.52,2.0,3158.79,0.64,1.1759999999999995,7.0,24.05475,25.164
3.0,1.5739999999999998,98.6,5.55,2.6,10.004,1793.6,109.2,0.0,2.79,12.0,12.0,13.0,54.934,1.5,0.6,25.113000000000003,40.9,2.0,4616.12,0.63,0.528,9.0,20.02275,23.0416
9.0,1.7200000000000002,84.8,5.4,2.4,12.24,774.9,122.88,0.0,2.748,11.8,11.8,64.4,20.52,5.0,2.6,22.876999999999995,57.63,3.0,5194.9,0.63,0.612,12.0,15.785666666666666,23.5182
3.0,1.08,76.4,5.4,3.2,16.76,773.6,94.0,0.0,2.924,14.4,14.4,40.0,27.96,2.6666666666666665,0.6,18.357,38.37000000000001,6.0,4332.9,0.62,0.366,56.0,23.49233333333333,28.1422
5.0,3.132,132.6,6.86,2.4000000000000004,15.64,1781.1,55.6,0.0,2.7880000000000003,13.2,13.2,80.0,33.667,2.4,1.0,19.477,12.69,5.0,2357.79,0.67,0.924,52.0,27.3636,27.3636
5.0,3.1519999999999997,131.0,6.86,2.4000000000000004,15.64,1778.3,79.2,0.0,2.712,12.4,12.4,198.0,33.667,2.75,2.0,19.477,12.69,5.0,2256.79,0.67,0.9740000000000001,52.0,28.831999999999997,26.1936
0.0,1.42,97.8,4.55,3.0,11.870999999999999,1794.3,27.2,0.0,2.7739999999999996,13.0,13.0,21.0,34.22,1.75,0.0,23.245999999999995,36.72,2.0,3008.12,0.53,0.456,7.0,24.473000000000003,26.6018
0.0,3.202,128.0,6.86,2.8000000000000003,15.027999999999999,1788.7,64.2,0.0,2.872,12.8,12.8,20.0,31.943,2.0,0.0,20.089000000000002,7.675,2.0,2665.79,0.45,0.8939999999999999,67.0,26.5854,26.5854
4.0,4.6640000000000015,163.8,6.86,2.2,18.828,774.9,124.1,0.0,2.6660000000000004,13.4,13.4,70.5,28.447,3.5,0.8,16.288999999999998,57.63,3.0,5207.79,0.54,1.3079999999999998,57.0,20.8865,22.6294
2.0,2.17,108.8,5.45,2.4000000000000004,18.08,771.8,95.2,0.0,2.7880000000000003,13.400000000000002,13.400000000000002,19.0,31.06,1.75,0.4,17.037,26.37,6.0,3877.9,0.29,0.6859999999999999,59.0,24.03925,26.2548
7.0,5.746,175.0,6.86,2.0,20.51,233.7,38.8,0.0,2.4859999999999998,12.6,12.6,11.0,30.71,5.0,1.4,9.090999999999998,36.215,5.0,5653.79,0.62,1.5779999999999998,48.0,16.703666666666667,21.8626
0.0,3.1820000000000004,128.0,6.86,2.6000000000000005,20.428,1785.8,18.06,0.0,2.9239999999999995,14.4,14.4,12.0,29.829,2.4,0.0,14.688999999999995,12.33,5.0,3051.79,0.85,0.8679999999999999,66.0,28.1274,28.1274
4.0,3.2319999999999998,110.8,6.86,2.6,18.869,1794.9,112.8,0.0,2.8880000000000003,13.8,13.8,14.0,28.03,3.0,0.8,16.247999999999998,57.63,5.0,5207.79,0.63,0.934,57.0,23.7114,23.7114
1.0,1.96,55.2,5.65,3.2,16.687,1791.2,41.8,0.0,3.032,14.8,14.8,34.0,25.559,2.0,0.2,18.43,21.955,6.0,4013.12,0.63,0.588,63.0,26.33425,28.0908
6.0,1.8,97.8,4.8,2.4000000000000004,18.759,775.5,88.4,0.0,2.764,13.2,13.2,19.0,34.202,2.5,1.2,16.357999999999997,52.09,6.0,5737.9,0.29,0.61,51.0,19.3015,22.4646
8.0,4.513999999999999,157.6,6.86,2.0,13.58,771.4,82.2,0.0,2.526,10.400000000000002,10.400000000000002,110.0,27.491,3.25,1.6,21.537,13.93,2.0,3482.79,0.45,1.2979999999999998,43.0,24.12725,25.222
9.0,5.5360000000000005,183.0,6.86,2.0,12.24,228.7,15.68,0.0,2.4240000000000004,12.2,12.2,14.0,20.52,5.666666666666668,1.8,17.360999999999994,11.035,3.0,3540.79,0.8,1.4659999999999995,12.0,20.236666666666665,23.9824
3.0,6.256,188.40000000000003,6.86,2.0,16.76,235.3,174.2,0.0,2.6719999999999997,13.2,13.2,430.0,28.47,4.0,0.6,12.840999999999998,49.84500000000001,3.0,4345.79,0.23,1.706,56.0,23.83833333333333,26.1434
0.0,1.94,85.2,5.3,3.2,16.53,775.3,105.4,0.0,2.71,15.2,15.2,19.0,25.3,3.0,0.0,18.587,49.98,3.0,4182.9,0.23,0.602,72.0,25.03275,27.0496
0.0,1.23,92.4,3.9,2.8000000000000003,20.428,1770.1,2.88,0.25,2.66,12.6,12.6,2.4,29.829,2.25,0.0,14.688999999999995,3.9219999999999997,1.0,1661.12,1.33,0.35400000000000004,3.0,30.535,31.4514
8.0,3.092,115.6,6.86,2.8,13.58,771.4,29.8,0.0,2.728,13.2,13.2,39.0,27.491,4.0,1.6,21.537,24.22,4.0,3482.79,0.58,0.922,43.0,24.23275,26.4096
3.0,1.44,103.4,5.1,2.4000000000000004,17.06,767.0,45.8,0.25,2.4319999999999995,11.6,11.6,2.0,33.5,2.0,0.6,18.057000000000002,15.98,1.0,3109.9,0.29,0.47,4.0,25.69675,27.5808
8.0,1.68,103.4,4.8,2.4000000000000004,14.925,775.5,111.8,0.0,2.6239999999999997,11.6,11.6,19.0,23.32,4.5,2.8,20.192,52.09,6.0,5737.9,0.29,0.6519999999999999,45.0,18.343,21.6978
7.0,5.926,208.0,6.86,1.8,14.65,235.5,106.0,0.0,2.6220000000000003,11.2,11.2,129.0,29.31,5.333333333333334,2.6,14.951,51.95500000000001,5.0,5750.79,0.54,1.6799999999999995,46.0,14.750333333333336,20.6906
8.0,1.5,96.4,4.05,2.4000000000000004,13.13,774.3,35.0,0.0,2.496,12.8,12.8,19.0,22.99,3.0,1.6,21.986999999999995,20.78,4.0,4591.9,0.29,0.53,44.0,22.12125,24.7204
0.0,5.816000000000002,194.6,6.86,2.8000000000000003,15.027999999999999,229.0,17.4,0.0,2.7000000000000006,14.8,14.8,20.0,25.3,3.333333333333333,0.0,14.573,19.435,5.0,1944.79,0.76,1.4719999999999998,81.0,20.386333333333333,24.0722
0.0,5.226000000000001,208.0,6.86,1.8,29.601,194.0,3.0,0.6666666666666666,2.2060000000000004,9.4,9.4,5.0,47.448,1.6666666666666663,0.0,47.037000000000006,2.645,1.0,1537.79,0.76,1.35,1.0,51.175,42.5454
0.0,3.202,134.0,6.86,2.6,16.345,777.4,57.2,0.0,2.744,14.400000000000002,14.400000000000002,124.0,33.492,2.5,0.0,18.772000000000002,49.99,4.0,3122.79,0.26,0.924,64.0,25.33875,27.2944
3.0,4.7040000000000015,152.0,6.86,2.6,16.53,773.6,99.4,0.0,2.7539999999999996,13.8,13.8,67.0,25.3,3.0,0.6,18.587,38.37000000000001,5.0,4345.79,0.62,1.2779999999999998,56.0,24.502,25.5218
9.0,1.71,90.8,5.3,2.6,12.8,775.3,108.0,0.0,2.572,12.8,12.8,19.0,24.76,4.5,1.8,22.317,49.98,3.0,4182.9,0.23,0.604,11.0,24.10025,26.3036
8.0,5.496000000000001,194.0,6.86,1.8,13.13,234.3,27.68,0.0,2.3520000000000003,10.2,10.2,44.4,22.99,3.6666666666666665,1.6,16.470999999999997,20.645,2.0,4604.79,0.72,1.5059999999999998,44.0,19.255333333333333,23.393600000000006
5.0,1.38,110.4,4.65,2.4000000000000004,16.461,775.2,68.68,0.25,2.488,11.0,11.0,2.4,27.16,2.75,1.0,18.656,37.26,1.0,4821.9,0.29,0.484,3.0,26.63325,28.33
0.0,0.96,97.2,2.4,2.4,11.03,757.5,6.0,0.0,2.444,10.4,10.4,15.0,43.6,1.0,0.0,24.087,7.21,2.0,1564.9,1.26,0.336,8.0,23.0735,25.4822
0.0,0.82,76.4,4.1,3.2,17.964000000000002,761.2,27.0,0.0,2.8139999999999996,15.2,15.2,40.0,27.96,1.3333333333333333,0.0,17.153,17.16,6.0,1170.9,0.74,0.264,69.0,23.893666666666665,28.383000000000003
0.0,2.752,134.20000000000002,6.86,2.4000000000000004,11.870999999999999,1781.1,20.2,0.0,2.678,12.2,12.2,21.0,34.83,1.4,0.0,23.245999999999995,11.08,2.0,2357.79,1.0,0.784,7.0,26.6098,26.6098
0.0,1.7000000000000002,85.39999999999998,5.05,2.6,15.035,1788.7,69.08,0.0,2.748,10.6,10.6,44.4,54.934,0.75,0.0,20.082,8.26,2.0,2658.12,0.45,0.568,67.0,25.83325,27.69
0.0,1.06,71.4,5.3,3.6,18.6,1795.3,96.2,0.0,3.0,15.6,15.6,40.0,27.96,2.5,0.0,16.516999999999996,49.98,3.0,4188.12,0.23,0.35,72.0,28.460249999999995,29.791599999999995
7.0,5.736000000000001,208.0,6.86,1.8,14.32,233.7,57.40000000000001,0.0,2.444,11.0,11.0,104.0,25.04,5.666666666666668,2.6,15.281,36.215,5.0,5653.79,0.64,1.6439999999999997,47.0,14.640333333333333,20.6246
7.0,1.59,91.8,4.05,2.6,20.428,773.7,39.0,0.0,2.688,13.2,13.2,12.0,29.829,4.666666666666667,1.4,14.688999999999995,36.35,6.0,5640.9,0.64,0.55,48.0,18.515,25.1558
9.0,1.6,90.8,4.8,3.0,12.24,768.7,24.48,0.0,2.572,13.2,13.2,19.0,20.52,4.0,1.8,22.876999999999995,24.22,3.0,3527.9,0.29,0.53,12.0,22.33,24.8874
9.0,3.016,121.2,6.86,2.2,11.059000000000001,774.8,70.2,0.0,2.5180000000000002,10.4,10.4,50.0,19.174,3.5,1.8,24.058000000000003,7.675,2.0,3659.79,0.45,0.8999999999999999,13.0,23.497,25.821
9.0,1.5300000000000002,79.2,4.4,3.0,12.8,770.0,29.4,0.0,2.7460000000000004,13.2,13.2,67.0,24.76,4.666666666666666,1.8,22.317,19.57,3.0,3012.9,0.75,0.506,11.0,21.48233333333333,26.9362
0.0,1.7799999999999998,53.2,4.8,3.2,18.633,764.6,10.0,0.0,2.862,15.2,15.2,11.0,28.351,3.333333333333333,0.0,16.483999999999998,24.22,6.0,2386.9,0.58,0.55,74.0,24.75333333333333,28.8988
5.0,1.82,98.0,4.65,2.4,16.461,775.2,89.2,0.0,2.8760000000000003,13.0,13.0,124.0,27.16,3.0,1.0,18.656,37.26,6.0,4821.9,0.59,0.6479999999999999,50.0,23.956666666666663,28.4208
9.0,1.3,84.8,3.25,2.4,12.8,770.0,32.0,0.0,2.608,10.8,10.8,80.0,24.76,5.5,3.6,22.317,13.88,3.0,3012.9,0.75,0.508,11.0,23.9585,26.1902
9.0,1.7640000000000002,102.6,5.65,2.4000000000000004,11.059000000000001,774.8,48.8,0.0,2.568,12.2,12.2,19.0,19.174,3.75,2.0,24.058000000000003,21.955,3.0,4007.9,0.29,0.5920000000000001,13.0,22.01725,24.6372
2.0,4.6240000000000006,158.20000000000005,6.86,2.0,18.168,766.6,46.0,0.0,2.6860000000000004,13.6,13.6,22.0,34.202,1.75,0.4,16.948999999999998,17.26,5.0,3108.79,0.69,1.258,61.0,25.411249999999995,26.2492
9.0,2.8920000000000003,115.6,6.86,2.8000000000000003,12.24,769.0,26.28,0.0,2.638,13.0,13.0,64.4,20.52,4.25,1.8,22.876999999999995,19.57,3.0,3540.79,0.76,0.8240000000000001,12.0,23.372,25.721
5.0,2.412,113.4,6.86,3.2,18.6,1793.8,100.2,0.0,2.8919999999999995,14.200000000000005,14.200000000000005,40.0,27.96,2.6,1.0,16.516999999999996,33.86,5.0,5791.79,0.53,0.7,54.0,23.6576,23.6576
0.0,3.9539999999999997,138.6,6.86,2.2,20.51,760.3,2.56,0.25,2.424,12.0,12.0,1.8,30.71,2.75,0.0,14.606999999999996,5.365,1.0,2399.79,0.62,1.032,5.0,27.581999999999997,27.9858
0.0,1.4500000000000002,97.6,4.7,2.8,11.870999999999999,777.4,36.6,0.0,2.6439999999999997,12.8,12.8,21.0,33.492,2.0,0.0,23.245999999999995,49.99,2.0,3082.9,0.26,0.48200000000000004,7.0,21.111,26.7134
0.0,1.7000000000000002,53.2,4.4,3.2,16.53,769.0,15.6,0.0,2.8360000000000003,15.2,15.2,11.0,25.3,3.333333333333333,0.0,18.587,19.57,6.0,2386.9,0.62,0.514,74.0,24.05233333333333,28.4782
9.0,3.0860000000000003,121.2,6.86,2.2,11.059000000000001,774.8,96.0,0.0,2.644,11.6,11.6,50.0,19.174,4.5,2.4,24.058000000000003,38.37000000000001,3.0,4345.79,0.62,0.932,13.0,23.13425,25.5308
9.0,4.458,163.8,6.86,2.0,11.059000000000001,774.8,76.0,0.0,2.58,11.6,11.6,50.0,19.174,4.25,2.2,24.058000000000003,26.37,3.0,3890.79,0.67,1.2479999999999998,13.0,23.46425,24.6916
5.0,2.026,91.8,5.2,2.4,16.18,773.8,134.4,0.0,2.81,12.6,12.6,211.0,30.651,3.666666666666667,1.8,18.937,33.86,6.0,5778.9,0.53,0.7240000000000001,54.0,17.099,24.3062
